,Año comercial,RUT,DV,Razón social,Tramo según ventas,Número de trabajadores dependientes informados,Fecha inicio de actividades vigente,Fecha término de giro,Tipo término de giro,Tipo de contribuyente,Subtipo de contribuyente,Tramo capital propio positivo,Tramo capital propio negativo,Rubro económico,Subrubro económico,Actividad económica,Región,Provincia,Comuna,Calle,Número,Bloque,Departamento,Villa,Ciudad,regimen_final,lat,lon
221,2018,76643257,3,PRODUCTORA LUIS ALONSO MELLA ASCAR E.I.R.L.,4,0,2016-07-26,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,1.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,Paine,PASAJE ROMA,317.0,,,VILLA SAN PABLO,SANTIAGO,r 14 ter,-33.8034752,-70.71225129999999
222,2018,76648958,3,DULCES Y QUEQUES GODDY JESUS PEREZ ARADROS E.I.R.L.,4,1,2016-08-12,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Santiago,,,,,,,r 14 A,-33.4539131,-70.6641192
223,2018,76655663,9,SERVICIO DE COMIDA ALDO ANDRES QUINTANILLA DIAZ E.I.R.L.,4,0,2016-09-09,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,San Bernardo,BALMACEDA,610.0,618,614,,SANTIAGO,r 14 A,-33.5852715,-70.70297599999999
224,2018,76658578,7,SOCIEDAD PANIFICADORA M Y R LIMITADA,4,0,2016-09-13,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Cerrillos,ESPAA,2293.0,,,PRESIDENTES DE CHILE,SANTIAGO,r 14 A,-33.4896874,-70.7294612
225,2018,76660521,4,INVERSIONES VILLALOBOS RIQUELME SPA,4,0,2016-09-22,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,2.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Pudahuel,SAN LUIS,952.0,,,ADBON SILVA,SANTIAGO,r 14 ter,-33.4410307,-70.7551278
226,2018,76668599,4,PROMASPLAS LIMITADA,4,0,2016-10-27,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,6.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,El Bosque,OBSERVATORIO,1317.0,,1,,SANTIAGO,r 14 A,-33.5621378,-70.6595075
227,2018,76672312,8,COMERCIALIZADORA SIBARITA CLUB GOURMET LIMITADA,4,2,2016-10-28,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,7.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,AVENIDA OSSA,1130.0,,,,SANTIAGO,r 14 A,-33.4439366,-70.5726403
228,2018,76672371,3,ALMMA PRODUCTOS SALUDABLES SPA,4,0,2016-11-07,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,CHILE ESPANA,240.0,,,,STGO.,r 14 ter,-33.4521665,-70.59848269999999
229,2018,76681644,4,ERASMUS SPA,4,3,2017-01-03,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,7.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,AVENIDA LA FLORIDA,6575.0,,,SAN RAFAEL,SANTIAGO,r 14 B,-33.5169305,-70.58384769999999
230,2018,76685703,5,COMERCIALIZADORA PATRICIO ANDRES SALGADO VERGARA EMPRESA INDIVIDUAL DE RESPONSAB,4,0,2016-12-26,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Providencia,CONDELL,1065.0,,,,SANTIAGO,r 14 ter,-33.4446954,-70.6266986
231,2018,76688893,3,PANADERIA Y PASTELERIA EL ABUELO GAMA LIMITADA,4,0,2017-02-22,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,6.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,El Bosque,JORGE LUCO,581.0,,,EL BOSQUE,SANTIAGO,r 14 ter,-33.557951,-70.6693925
232,2018,76694684,4,COMERCIAL  E INMOBILIARIA CARVACHO ARAYA LIMITADA,4,0,2017-01-19,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,El Bosque,LO MARTINEZ,813.0,,,,STGO,r 14 A,-33.5722925,-70.66862619999999
233,2018,76699863,1,INVERSIONES PABEV SPA,4,0,2017-01-31,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,2.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Quinta Normal,JOSE JOAQUIN PEREZ,5888.0,,,,SANTIAGO,r 14 A,-33.4316547,-70.7171413
234,2018,76706056,4,PANADERÍA JENNY YAMILET YAÑEZ CIFRAS E.I.R.L.,4,3,2017-02-28,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Maipo,Paine,AV 18 DE SEPTIEMBRE,1689.0,,L 2,,PAINE,r 14 A,-33.8057862,-70.7189635
235,2018,76707583,9,AZABACHE RSM SPA,4,2,2017-02-28,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Renca,PUTRE,5691.0,,,,SANTIAGO,r 14 B,-33.4109278,-70.73237139999999
236,2018,76710163,5,DISTRIBUIDORA MARAN LIMITADA,4,1,2017-03-06,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,6.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Maipú,EL GOMERO,18510.0,,,,SANTIAGO,r 14 A,-33.5645031,-70.78011029999999
237,2018,76711509,1,DISTRIBUIDORA Y COMERCIALIZADORA FENIX SPA,4,0,2017-03-16,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,El Bosque,AV.PADRE  HURTADO,13198.0,,,,SANTIAGO,r 14 ter,-33.5792764,-70.6755155
238,2018,76712728,6,DISTRIBUIDORA RYC SPA,4,2,2017-03-28,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,7.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Macul,AV. ESCUELA AGRICOLA,2729.0,,,,SANTIAGO,r 14 A,-33.4906013,-70.6041267
239,2018,76722662,4,COMERCIALIZADORA GENESSIS ARELY GALLARDO NEIRA E.I.R.L.,4,0,2017-04-08,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,2.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,AVENIDA COLOMBIA,10436.0,,,,SANTIAGO,r 14 A,-33.5520039,-70.577502
240,2018,76730932,5,AMASANDERIA Y PASTELERIA  ALEJANDRO RODRIGO FRIAS ARAYA E.I.R.L.,4,5,2017-08-01,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,7.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Cordillera,Puente Alto,MAESTRO PALOMO,1162.0,,,,PUENTE ALTO,r 14 ter,-33.5822412,-70.5673491
241,2018,76737251,5,INVERSIONES 2017 SPA,4,5,2017-11-27,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,2.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,SANTA AMALIA,1763.0,,,,SANTIAGO,r 14 B,-33.5451117,-70.5707422
242,2018,76738575,7,TOLEDO OPAZO LIMITADA,4,4,2017-06-01,,,PERSONA JURIDICA COMERCIAL,SOC. RESPONSABILIDAD LIMITADA,,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Cisterna,AV GRAN AV.JOS   MIGUEL C,8925.0,,2,,Santiago,r 14 A,-33.5388626,-70.6649042
243,2018,76744113,4,CALDERÓN Y GARCÍA SPA,4,1,2017-06-12,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Las Condes,HERNANDO DE MAGALLANES,970.0,,,,LAS CONDES,r 14 B,-33.4165853,-70.5600139
244,2018,76744648,9,GELATERIA PAULA MARINA FAJRE CONTRERAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIM,4,0,2017-06-26,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Recoleta,EUSEBIO LILLO,440.0,,,,SANTIAGO,r 14 A,-33.4287855,-70.644586
245,2018,76745038,9,CHEF ANTOINE SPA,4,8,2017-06-27,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,6.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Vitacura,AVD. VITACURA,9033.0,,,,VITACURA,r 14 B,-33.383223,-70.54952089999999
246,2018,76747543,8,SIMPLY COFFEE SPA,4,1,2017-07-04,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,7.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Lo Barnechea,,,,,,,r 14 ter,-33.352669,-70.518517
247,2018,76749367,3,CAFETERIA MARTA TSILMA ACUÑA CELIS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITAD,4,0,2017-07-13,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Cisterna,AVENIDA FERNÁNDEZ ALBANO,196.0,,,,SANTIAGO,r 14 A,-33.5236849,-70.6586708
248,2018,76750804,2,AMASANDERIA MAZEL TOV KATHERINE INES VALERIA ZUÑIGA E.I.R.L.,4,1,2017-07-03,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,5.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,El Bosque,AVENIDA PADRE HURTADO,13164.0,LOCAL,B,,EL BOSQUE,r 14 A,-33.5785376,-70.67544649999999
249,2018,76752524,9,VÉLO PANES Y PASTELES SPA,4,1,2017-07-06,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,AVENIDA GENERAL JOS? ART,3001.0,,,,?U?OA,r 14 A,-33.4566678,-70.5978415
250,2018,76757397,9,SERVICIOS GATRONÓMICOS Y PRODUCTORA CARMEN LUZ LABBÉ EMPRESA INDIVIDUAL DE RESPO,4,0,2017-07-18,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,4.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Ñuñoa,Sucre,2226.0,,,,UOA,r 14 A,-33.4487474,-70.6087369
251,2018,76759261,2,"AMASANDERÍA, PASTELES, FABRICA DE EMPANADAS  EDUARDO VALDENEGRO E.I.R.L.",4,0,2017-09-20,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,3.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,La Florida,SAN JOSE DE LA ESTRELLA,1572.0,,,CONJ. LOS SAUCES,LA FLORIDA,r 14 A,-33.5524731,-70.56561620000001
252,2018,76759503,4,AMASANDERIA DAVID ISAIAS ORTIZ BECERRA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIM,4,0,2017-08-02,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,4.0,,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Macul,EXEQUIEL FERNANDEZ,4780.0,,1 Y 2,,MACUL,r 14 A,-33.4974229,-70.602071
253,2018,76762007,1,LA CASA DE LA REPOSTERIA SPA,4,0,2017-07-31,,,PERSONA JURIDICA COMERCIAL,SOCIEDAD POR ACCIONES,,3.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Quilicura,LOS CARRERA,95.0,,1,LOS CARRERA,SANTIAGO,r 14 B,-33.3665687,-70.73379
254,2018,76762726,2,AMASANDERIA ABRAHAM ESTEBAN REINOSO AVILA E.I.R.L.,4,0,2017-09-04,,,PERSONA JURIDICA COMERCIAL,EMPR. INDIVIDUAL RESP. LTDA.,,5.0,"G - Comercio al por mayor y al por menor, reparación de vehículos automotores y motocicletas","472 - Venta al por menor de alimentos, bebidas y tabaco en comercios especializados",472105 - Venta al por menor en comercios especializados de productos de panadería y pastelería,Región Metropolitana de Santiago,Santiago,Peñalolén,AVENIDA LAS TORRES,4780.0,,LC 2,VILLA EL TORREON,PENALOLEN,r 14 A,-33.5010182,-70.5826466
